,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,PERIOD,EPOCH,AGE / STAGE,Age (Ma),87Sr/86Sr mean,87Sr/8Sr min,87sr/86Sr max,Half-width interval,rate of change,extrapolated
,,Triassic,Middle Triassic,Landinian,239.05,0.707653,0.707638,0.707669,16,-33,
,,Triassic,Middle Triassic,Landinian,239.10,0.707655,0.707639,0.707671,16,-34,
,,Triassic,Middle Triassic,Landinian,239.15,0.707657,0.707641,0.707673,16,-35,
,,Triassic,Middle Triassic,Landinian,239.20,0.707659,0.707642,0.707675,16,-37,
,,Triassic,Middle Triassic,Landinian,239.25,0.707661,0.707644,0.707677,17,-38,
,,Triassic,Middle Triassic,Landinian,239.30,0.707663,0.707646,0.707679,17,-40,
,,Triassic,Middle Triassic,Landinian,239.35,0.707665,0.707647,0.707682,17,-42,
,,Triassic,Middle Triassic,Landinian,239.40,0.707667,0.707649,0.707684,17,-43,
,,Triassic,Middle Triassic,Landinian,239.45,0.707669,0.707650,0.707688,19,-44,
,,Triassic,Middle Triassic,Landinian,239.50,0.707671,0.707652,0.707690,19,-46,
,,Triassic,Middle Triassic,Landinian,239.55,0.707674,0.707655,0.707692,19,-47,
,,Triassic,Middle Triassic,Landinian,239.60,0.707676,0.707657,0.707695,19,-48,
,,Triassic,Middle Triassic,Landinian,239.65,0.707679,0.707660,0.707697,19,-49,
,,Triassic,Middle Triassic,Landinian,239.70,0.707681,0.707662,0.707700,19,-49,
,,Triassic,Middle Triassic,Landinian,239.75,0.707683,0.707665,0.707702,19,-50,
,,Triassic,Middle Triassic,Landinian,239.80,0.707686,0.707667,0.707705,19,-50,
,,Triassic,Middle Triassic,Landinian,239.85,0.707689,0.707670,0.707707,19,-50,
,,Triassic,Middle Triassic,Landinian,239.90,0.707691,0.707673,0.707710,19,-51,
,,Triassic,Middle Triassic,Landinian,239.95,0.707694,0.707675,0.707713,19,-51,
,,Triassic,Middle Triassic,Landinian,240.00,0.707696,0.707678,0.707716,19,-51,
,,Triassic,Middle Triassic,Landinian,240.05,0.707699,0.707680,0.707718,19,-52,
,,Triassic,Middle Triassic,Landinian,240.10,0.707701,0.707683,0.707721,19,-52,
,,Triassic,Middle Triassic,Landinian,240.15,0.707704,0.707685,0.707724,19,-52,
,,Triassic,Middle Triassic,Landinian,240.20,0.707707,0.707688,0.707727,19,-52,
,,Triassic,Middle Triassic,Landinian,240.25,0.707709,0.707690,0.707730,20,-53,
,,Triassic,Middle Triassic,Landinian,240.30,0.707712,0.707693,0.707732,20,-53,
,,Triassic,Middle Triassic,Landinian,240.35,0.707715,0.707696,0.707735,20,-53,
,,Triassic,Middle Triassic,Landinian,240.40,0.707717,0.707698,0.707738,20,-54,
,,Triassic,Middle Triassic,Landinian,240.45,0.707720,0.707701,0.707741,20,-54,
,,Triassic,Middle Triassic,Landinian,240.50,0.707723,0.707704,0.707744,20,-54,
,,Triassic,Middle Triassic,Landinian,240.55,0.707725,0.707706,0.707747,20,-55,
,,Triassic,Middle Triassic,Landinian,240.60,0.707728,0.707709,0.707750,20,-55,
,,Triassic,Middle Triassic,Landinian,240.65,0.707731,0.707712,0.707753,20,-55,
,,Triassic,Middle Triassic,Landinian,240.70,0.707734,0.707714,0.707756,21,-56,
,,Triassic,Middle Triassic,Landinian,240.75,0.707736,0.707717,0.707758,21,-56,
,,Triassic,Middle Triassic,Landinian,240.80,0.707739,0.707720,0.707761,21,-56,
,,Triassic,Middle Triassic,Landinian,240.85,0.707742,0.707723,0.707764,21,-56,
,,Triassic,Middle Triassic,Landinian,240.90,0.707745,0.707725,0.707767,21,-57,
,,Triassic,Middle Triassic,Landinian,240.95,0.707748,0.707728,0.707770,21,-57,
,,Triassic,Middle Triassic,Landinian,241.00,0.707751,0.707731,0.707773,21,-57,
,,Triassic,Middle Triassic,Landinian,241.05,0.707753,0.707734,0.707776,21,-58,
,,Triassic,Middle Triassic,Landinian,241.10,0.707756,0.707737,0.707779,21,-58,
,,Triassic,Middle Triassic,Landinian,241.15,0.707759,0.707740,0.707782,21,-58,
,,Triassic,Middle Triassic,Landinian,241.20,0.707762,0.707743,0.707785,21,-59,
,,Triassic,Middle Triassic,Landinian,241.25,0.707765,0.707745,0.707788,21,-59,
,,Triassic,Middle Triassic,Landinian,241.30,0.707768,0.707748,0.707791,21,-59,
,,Triassic,Middle Triassic,Landinian,241.35,0.707771,0.707751,0.707794,21,-60,
,,Triassic,Middle Triassic,Landinian,241.40,0.707774,0.707754,0.707797,21,-61,
,,Triassic,Middle Triassic,"Landinian, base = 241.46",241.45,0.707777,0.707757,0.707800,21,-62,
,,Triassic,Middle Triassic,Anisian,241.50,0.707780,0.707761,0.707804,21,-63,
,,Triassic,Middle Triassic,Anisian,241.55,0.707783,0.707764,0.707807,21,-64,
,,Triassic,Middle Triassic,Anisian,241.60,0.707787,0.707767,0.707810,21,-65,
,,Triassic,Middle Triassic,Anisian,241.65,0.707790,0.707771,0.707813,21,-65,
,,Triassic,Middle Triassic,Anisian,241.70,0.707793,0.707774,0.707816,21,-66,
,,Triassic,Middle Triassic,Anisian,241.75,0.707797,0.707777,0.707820,21,-67,
,,Triassic,Middle Triassic,Anisian,241.80,0.707800,0.707781,0.707823,21,-67,
,,Triassic,Middle Triassic,Anisian,241.85,0.707804,0.707784,0.707826,21,-68,
,,Triassic,Middle Triassic,Anisian,241.90,0.707807,0.707787,0.707830,21,-68,
,,Triassic,Middle Triassic,Anisian,241.95,0.707810,0.707791,0.707833,21,-68,
,,Triassic,Middle Triassic,Anisian,242.00,0.707814,0.707794,0.707836,21,-68,
,,Triassic,Middle Triassic,Anisian,242.05,0.707817,0.707797,0.707840,21,-69,
,,Triassic,Middle Triassic,Anisian,242.10,0.707821,0.707801,0.707843,21,-69,
,,Triassic,Middle Triassic,Anisian,242.15,0.707824,0.707804,0.707847,21,-69,
,,Triassic,Middle Triassic,Anisian,242.20,0.707828,0.707807,0.707850,21,-70,
,,Triassic,Middle Triassic,Anisian,242.25,0.707831,0.707811,0.707854,21,-70,
,,Triassic,Middle Triassic,Anisian,242.30,0.707835,0.707814,0.707857,21,-70,
,,Triassic,Middle Triassic,Anisian,242.35,0.707838,0.707818,0.707861,22,-71,
,,Triassic,Middle Triassic,Anisian,242.40,0.707842,0.707821,0.707864,22,-71,
,,Triassic,Middle Triassic,Anisian,242.45,0.707845,0.707825,0.707868,22,-72,
,,Triassic,Middle Triassic,Anisian,242.50,0.707849,0.707828,0.707871,22,-72,
,,Triassic,Middle Triassic,Anisian,242.55,0.707853,0.707832,0.707875,22,-72,
,,Triassic,Middle Triassic,Anisian,242.60,0.707856,0.707835,0.707878,22,-73,
,,Triassic,Middle Triassic,Anisian,242.65,0.707860,0.707839,0.707882,22,-73,
,,Triassic,Middle Triassic,Anisian,242.70,0.707863,0.707842,0.707886,22,-73,
,,Triassic,Middle Triassic,Anisian,242.75,0.707867,0.707846,0.707888,21,-74,
,,Triassic,Middle Triassic,Anisian,242.80,0.707871,0.707850,0.707892,21,-74,
,,Triassic,Middle Triassic,Anisian,242.85,0.707875,0.707854,0.707895,21,-75,
,,Triassic,Middle Triassic,Anisian,242.90,0.707878,0.707857,0.707899,21,-75,
,,Triassic,Middle Triassic,Anisian,242.95,0.707882,0.707861,0.707903,21,-75,
,,Triassic,Middle Triassic,Anisian,243.00,0.707886,0.707865,0.707907,21,-76,
,,Triassic,Middle Triassic,Anisian,243.05,0.707890,0.707869,0.707911,21,-76,
,,Triassic,Middle Triassic,Anisian,243.10,0.707894,0.707873,0.707914,21,-76,
,,Triassic,Middle Triassic,Anisian,243.15,0.707897,0.707877,0.707918,21,-77,
,,Triassic,Middle Triassic,Anisian,243.20,0.707901,0.707881,0.707922,21,-77,
,,Triassic,Middle Triassic,Anisian,243.25,0.707905,0.707885,0.707926,20,-77,
,,Triassic,Middle Triassic,Anisian,243.30,0.707909,0.707889,0.707929,20,-77,
,,Triassic,Middle Triassic,Anisian,243.35,0.707913,0.707893,0.707933,20,-78,
,,Triassic,Middle Triassic,Anisian,243.40,0.707917,0.707897,0.707937,20,-78,
,,Triassic,Middle Triassic,Anisian,243.45,0.707921,0.707901,0.707941,20,-78,
,,Triassic,Middle Triassic,Anisian,243.50,0.707925,0.707905,0.707944,20,-79,
,,Triassic,Middle Triassic,Anisian,243.55,0.707929,0.707909,0.707948,20,-79,
,,Triassic,Middle Triassic,Anisian,243.60,0.707932,0.707913,0.707952,20,-79,
,,Triassic,Middle Triassic,Anisian,243.65,0.707936,0.707917,0.707956,20,-79,
,,Triassic,Middle Triassic,Anisian,243.70,0.707940,0.707921,0.707960,20,-78,
,,Triassic,Middle Triassic,Anisian,243.75,0.707944,0.707925,0.707964,20,-77,
,,Triassic,Middle Triassic,Anisian,243.80,0.707948,0.707929,0.707968,20,-77,
,,Triassic,Middle Triassic,Anisian,243.85,0.707952,0.707933,0.707972,20,-76,
,,Triassic,Middle Triassic,Anisian,243.90,0.707956,0.707936,0.707975,20,-75,
,,Triassic,Middle Triassic,Anisian,243.95,0.707959,0.707940,0.707979,20,-75,
,,Triassic,Middle Triassic,Anisian,244.00,0.707963,0.707943,0.707983,20,-74,
,,Triassic,Middle Triassic,Anisian,244.05,0.707967,0.707947,0.707987,20,-74,
,,Triassic,Middle Triassic,Anisian,244.10,0.707970,0.707950,0.707990,20,-75,
,,Triassic,Middle Triassic,Anisian,244.15,0.707974,0.707954,0.707994,20,-76,
,,Triassic,Middle Triassic,Anisian,244.20,0.707978,0.707958,0.707998,20,-77,
,,Triassic,Middle Triassic,Anisian,244.25,0.707982,0.707962,0.708002,20,-79,
,,Triassic,Middle Triassic,Anisian,244.30,0.707986,0.707966,0.708006,20,-81,
,,Triassic,Middle Triassic,Anisian,244.35,0.707990,0.707970,0.708010,20,-84,
,,Triassic,Middle Triassic,Anisian,244.40,0.707994,0.707974,0.708014,20,-86,
,,Triassic,Middle Triassic,Anisian,244.45,0.707999,0.707978,0.708019,20,-88,
,,Triassic,Middle Triassic,Anisian,244.50,0.708003,0.707983,0.708023,20,-90,
,,Triassic,Middle Triassic,Anisian,244.55,0.708008,0.707988,0.708028,20,-92,
,,Triassic,Middle Triassic,Anisian,244.60,0.708013,0.707993,0.708033,20,-94,
,,Triassic,Middle Triassic,Anisian,244.65,0.708017,0.707998,0.708037,20,-96,
,,Triassic,Middle Triassic,Anisian,244.70,0.708022,0.708003,0.708042,20,-97,
,,Triassic,Middle Triassic,Anisian,244.75,0.708027,0.708008,0.708047,20,-98,
,,Triassic,Middle Triassic,Anisian,244.80,0.708032,0.708013,0.708052,20,-98,
,,Triassic,Middle Triassic,Anisian,244.85,0.708037,0.708018,0.708057,20,-97,
,,Triassic,Middle Triassic,Anisian,244.90,0.708042,0.708023,0.708062,20,-96,
,,Triassic,Middle Triassic,Anisian,244.95,0.708047,0.708028,0.708067,20,-94,
,,Triassic,Middle Triassic,Anisian,245.00,0.708052,0.708032,0.708071,20,-92,
,,Triassic,Middle Triassic,Anisian,245.05,0.708057,0.708037,0.708076,20,-89,
,,Triassic,Middle Triassic,Anisian,245.10,0.708061,0.708041,0.708080,20,-86,
,,Triassic,Middle Triassic,Anisian,245.15,0.708065,0.708045,0.708084,20,-83,
,,Triassic,Middle Triassic,Anisian,245.20,0.708069,0.708049,0.708089,20,-80,
,,Triassic,Middle Triassic,Anisian,245.25,0.708072,0.708053,0.708092,20,-77,
,,Triassic,Middle Triassic,Anisian,245.30,0.708076,0.708056,0.708096,20,-75,
,,Triassic,Middle Triassic,Anisian,245.35,0.708079,0.708060,0.708099,20,-74,
,,Triassic,Middle Triassic,Anisian,245.40,0.708083,0.708063,0.708103,20,-72,
,,Triassic,Middle Triassic,Anisian,245.45,0.708087,0.708067,0.708106,20,-70,
,,Triassic,Middle Triassic,Anisian,245.50,0.708090,0.708071,0.708110,20,-67,
,,Triassic,Middle Triassic,Anisian,245.55,0.708094,0.708075,0.708113,19,-64,
,,Triassic,Middle Triassic,Anisian,245.60,0.708097,0.708078,0.708117,19,-60,
,,Triassic,Middle Triassic,Anisian,245.65,0.708100,0.708081,0.708120,19,-56,
,,Triassic,Middle Triassic,Anisian,245.70,0.708103,0.708083,0.708122,19,-52,
,,Triassic,Middle Triassic,Anisian,245.75,0.708105,0.708085,0.708124,19,-48,
,,Triassic,Middle Triassic,Anisian,245.80,0.708107,0.708087,0.708126,19,-44,
,,Triassic,Middle Triassic,Anisian,245.85,0.708108,0.708089,0.708127,19,-39,
,,Triassic,Middle Triassic,Anisian,245.90,0.708110,0.708092,0.708129,19,-36,
,,Triassic,Middle Triassic,Anisian,245.95,0.708112,0.708093,0.708130,18,-33,
,,Triassic,Middle Triassic,Anisian,246.00,0.708114,0.708096,0.708132,18,-30,
,,Triassic,Middle Triassic,Anisian,246.05,0.708115,0.708097,0.708133,18,-27,
,,Triassic,Middle Triassic,Anisian,246.10,0.708116,0.708099,0.708134,17,-23,
,,Triassic,Middle Triassic,Anisian,246.15,0.708117,0.708100,0.708134,17,-19,
,,Triassic,Middle Triassic,Anisian,246.20,0.708118,0.708101,0.708135,17,-14,
,,Triassic,Middle Triassic,Anisian,246.25,0.708119,0.708102,0.708135,17,-9,
,,Triassic,Middle Triassic,Anisian,246.30,0.708119,0.708102,0.708135,17,-3,
,,Triassic,Middle Triassic,Anisian,246.35,0.708119,0.708103,0.708135,16,3,
,,Triassic,Middle Triassic,Anisian,246.40,0.708119,0.708102,0.708135,17,10,
,,Triassic,Middle Triassic,Anisian,246.45,0.708118,0.708101,0.708134,17,18,
,,Triassic,Middle Triassic,Anisian,246.50,0.708117,0.708100,0.708133,17,25,
,,Triassic,Middle Triassic,Anisian,246.55,0.708115,0.708098,0.708132,17,33,
,,Triassic,Middle Triassic,Anisian,246.60,0.708113,0.708096,0.708130,17,39,
,,Triassic,Middle Triassic,Anisian,246.65,0.708111,0.708093,0.708128,17,44,
,,Triassic,Middle Triassic,"Anisian, base = 246.7",246.70,0.708107,0.708090,0.708124,17,49,
,,Triassic,Early Triassic,Olenekian,246.75,0.708104,0.708087,0.708121,17,55,
,,Triassic,Early Triassic,Olenekian,246.80,0.708101,0.708084,0.708118,17,61,
,,Triassic,Early Triassic,Olenekian,246.85,0.708099,0.708081,0.708116,17,68,
,,Triassic,Early Triassic,Olenekian,246.90,0.708096,0.708078,0.708113,17,76,
,,Triassic,Early Triassic,Olenekian,246.95,0.708092,0.708075,0.708109,17,84,
,,Triassic,Early Triassic,Olenekian,247.00,0.708088,0.708070,0.708105,17,95,
,,Triassic,Early Triassic,Olenekian,247.05,0.708082,0.708065,0.708099,17,108,
,,Triassic,Early Triassic,Olenekian,247.10,0.708076,0.708060,0.708093,17,122,
,,Triassic,Early Triassic,Olenekian,247.15,0.708069,0.708053,0.708086,16,136,
,,Triassic,Early Triassic,Olenekian,247.20,0.708062,0.708045,0.708078,16,148,
,,Triassic,Early Triassic,Olenekian,247.25,0.708053,0.708037,0.708069,16,159,
,,Triassic,Early Triassic,Olenekian,247.30,0.708044,0.708027,0.708060,16,168,
,,Triassic,Early Triassic,Olenekian,247.35,0.708034,0.708018,0.708051,17,173,
,,Triassic,Early Triassic,Olenekian,247.40,0.708025,0.708008,0.708042,17,175,
,,Triassic,Early Triassic,Olenekian,247.45,0.708016,0.707999,0.708033,17,174,
,,Triassic,Early Triassic,Olenekian,247.50,0.708007,0.707990,0.708024,17,170,
,,Triassic,Early Triassic,Olenekian,247.55,0.707998,0.707980,0.708016,18,164,
,,Triassic,Early Triassic,Olenekian,247.60,0.707990,0.707972,0.708008,18,159,
,,Triassic,Early Triassic,Olenekian,247.65,0.707983,0.707964,0.708001,18,153,
,,Triassic,Early Triassic,Olenekian,247.70,0.707977,0.707958,0.707995,18,147,
,,Triassic,Early Triassic,Olenekian,247.75,0.707969,0.707951,0.707988,18,141,
,,Triassic,Early Triassic,Olenekian,247.80,0.707963,0.707945,0.707981,18,135,
,,Triassic,Early Triassic,Olenekian,247.85,0.707956,0.707938,0.707974,18,129,
,,Triassic,Early Triassic,Olenekian,247.90,0.707949,0.707932,0.707967,18,124,
,,Triassic,Early Triassic,Olenekian,247.95,0.707943,0.707925,0.707961,18,119,
,,Triassic,Early Triassic,Olenekian,248.00,0.707938,0.707919,0.707956,18,114,
,,Triassic,Early Triassic,Olenekian,248.05,0.707932,0.707914,0.707950,18,108,
,,Triassic,Early Triassic,Olenekian,248.10,0.707927,0.707909,0.707945,18,102,
,,Triassic,Early Triassic,Olenekian,248.15,0.707922,0.707904,0.707941,18,95,
,,Triassic,Early Triassic,Olenekian,248.20,0.707918,0.707900,0.707936,18,89,
,,Triassic,Early Triassic,Olenekian,248.25,0.707914,0.707896,0.707932,18,84,
,,Triassic,Early Triassic,Olenekian,248.30,0.707910,0.707893,0.707928,18,80,
,,Triassic,Early Triassic,Olenekian,248.35,0.707907,0.707889,0.707924,17,77,
,,Triassic,Early Triassic,Olenekian,248.40,0.707903,0.707886,0.707920,17,75,
,,Triassic,Early Triassic,Olenekian,248.45,0.707900,0.707883,0.707917,17,76,
,,Triassic,Early Triassic,Olenekian,248.50,0.707896,0.707879,0.707914,17,78,
,,Triassic,Early Triassic,Olenekian,248.55,0.707893,0.707875,0.707911,18,83,
,,Triassic,Early Triassic,Olenekian,248.60,0.707889,0.707870,0.707907,18,89,
,,Triassic,Early Triassic,Olenekian,248.65,0.707884,0.707866,0.707903,18,96,
,,Triassic,Early Triassic,Olenekian,248.70,0.707879,0.707861,0.707898,18,104,
,,Triassic,Early Triassic,Olenekian,248.75,0.707873,0.707855,0.707892,19,113,
,,Triassic,Early Triassic,Olenekian,248.80,0.707867,0.707848,0.707886,19,124,
,,Triassic,Early Triassic,Olenekian,248.85,0.707860,0.707841,0.707879,19,137,
,,Triassic,Early Triassic,Olenekian,248.90,0.707853,0.707834,0.707872,19,153,
,,Triassic,Early Triassic,Olenekian,248.95,0.707846,0.707827,0.707865,19,171,
,,Triassic,Early Triassic,Olenekian,249.00,0.707837,0.707818,0.707857,19,191,
,,Triassic,Early Triassic,Olenekian,249.05,0.707828,0.707809,0.707847,19,212,
,,Triassic,Early Triassic,Olenekian,249.10,0.707816,0.707797,0.707835,19,232,
,,Triassic,Early Triassic,Olenekian,249.15,0.707802,0.707783,0.707821,19,253,
,,Triassic,Early Triassic,Olenekian,249.20,0.707787,0.707768,0.707806,19,272,
,,Triassic,Early Triassic,Olenekian,249.25,0.707772,0.707753,0.707791,19,291,
,,Triassic,Early Triassic,Olenekian,249.30,0.707756,0.707736,0.707775,20,307,
,,Triassic,Early Triassic,Olenekian,249.35,0.707739,0.707719,0.707760,21,321,
,,Triassic,Early Triassic,Olenekian,249.40,0.707723,0.707701,0.707744,22,334,
,,Triassic,Early Triassic,Olenekian,249.45,0.707706,0.707684,0.707728,22,344,
,,Triassic,Early Triassic,Olenekian,249.50,0.707689,0.707668,0.707711,21,350,
,,Triassic,Early Triassic,Olenekian,249.55,0.707671,0.707651,0.707691,20,352,
,,Triassic,Early Triassic,Olenekian,249.60,0.707652,0.707633,0.707671,19,350,
,,Triassic,Early Triassic,Olenekian,249.65,0.707632,0.707612,0.707651,19,346,
,,Triassic,Early Triassic,Olenekian,249.70,0.707613,0.707595,0.707632,19,341,
,,Triassic,Early Triassic,Olenekian,249.75,0.707597,0.707578,0.707616,19,332,
,,Triassic,Early Triassic,Olenekian,249.80,0.707582,0.707563,0.707600,18,319,
,,Triassic,Early Triassic,Olenekian,249.85,0.707567,0.707549,0.707584,18,298,
,,Triassic,Early Triassic,"Olenekian, base = 249.9",249.90,0.707553,0.707535,0.707570,17,274,
,,Triassic,Early Triassic,Induan,249.95,0.707539,0.707522,0.707556,17,248,
,,Triassic,Early Triassic,Induan,250.00,0.707527,0.707510,0.707543,16,227,
,,Triassic,Early Triassic,Induan,250.05,0.707516,0.707500,0.707532,16,210,
,,Triassic,Early Triassic,Induan,250.10,0.707509,0.707494,0.707524,15,196,
,,Triassic,Early Triassic,Induan,250.15,0.707502,0.707487,0.707517,15,185,
,,Triassic,Early Triassic,Induan,250.20,0.707495,0.707480,0.707511,16,177,
,,Triassic,Early Triassic,Induan,250.25,0.707487,0.707471,0.707503,16,174,
,,Triassic,Early Triassic,Induan,250.30,0.707479,0.707463,0.707495,16,179,
,,Triassic,Early Triassic,Induan,250.35,0.707470,0.707454,0.707486,16,191,
,,Triassic,Early Triassic,Induan,250.40,0.707460,0.707444,0.707476,16,209,
,,Triassic,Early Triassic,Induan,250.45,0.707449,0.707434,0.707465,16,226,
,,Triassic,Early Triassic,Induan,250.50,0.707437,0.707422,0.707453,15,241,
,,Triassic,Early Triassic,Induan,250.55,0.707424,0.707408,0.707440,16,254,
,,Triassic,Early Triassic,Induan,250.60,0.707409,0.707393,0.707427,17,269,
,,Triassic,Early Triassic,Induan,250.65,0.707392,0.707374,0.707415,20,283,
,,Triassic,Early Triassic,Induan,250.70,0.707380,0.707359,0.707402,22,295,
,,Triassic,Early Triassic,Induan,250.75,0.707365,0.707342,0.707387,23,305,
,,Triassic,Early Triassic,Induan,250.80,0.707349,0.707325,0.707372,24,313,
,,Triassic,Early Triassic,Induan,250.85,0.707333,0.707308,0.707357,25,316,
,,Triassic,Early Triassic,Induan,250.90,0.707316,0.707290,0.707342,26,320,
,,Triassic,Early Triassic,Induan,250.95,0.707299,0.707273,0.707326,26,324,
,,Triassic,Early Triassic,Induan,251.00,0.707283,0.707256,0.707309,27,328,
,,Triassic,Early Triassic,Induan,251.05,0.707266,0.707238,0.707293,27,328,
,,Triassic,Early Triassic,Induan,251.10,0.707249,0.707221,0.707277,28,326,
,,Triassic,Early Triassic,Induan,251.15,0.707233,0.707205,0.707261,28,321,
,,Triassic,Early Triassic,Induan,251.20,0.707217,0.707188,0.707245,28,314,
,,Triassic,Early Triassic,Induan,251.25,0.707201,0.707172,0.707230,29,305,
,,Triassic,Early Triassic,Induan,251.30,0.707186,0.707157,0.707215,29,293,
,,Triassic,Early Triassic,Induan,251.35,0.707171,0.707142,0.707201,30,280,
,,Triassic,Early Triassic,Induan,251.40,0.707158,0.707128,0.707188,30,265,
,,Triassic,Early Triassic,Induan,251.45,0.707145,0.707115,0.707175,30,247,
,,Triassic,Early Triassic,Induan,251.50,0.707133,0.707106,0.707163,29,228,
,,Triassic,Early Triassic,Induan,251.55,0.707123,0.707097,0.707144,23,207,
,,Triassic,Early Triassic,Induan,251.60,0.707113,0.707088,0.707135,24,185,
,,Triassic,Early Triassic,Induan,251.65,0.707105,0.707080,0.707126,23,161,
,,Triassic,Early Triassic,Induan,251.70,0.707098,0.707072,0.707120,24,138,
,,Triassic,Early Triassic,Induan,251.75,0.707092,0.707065,0.707114,25,115,
,,Triassic,Early Triassic,Induan,251.80,0.707088,0.707060,0.707111,25,96,
,,Triassic,Early Triassic,Induan,251.85,0.707086,0.707054,0.707106,26,78,
,,Triassic,Early Triassic,"Induan, base = 251.9",251.90,0.707084,0.707049,0.707103,27,64,
,,Permian,Lopingian,Changsingian,251.95,0.707082,0.707045,0.707101,28,52,
,,Permian,Lopingian,Changsingian,252.00,0.707080,0.707042,0.707100,29,44,
,,Permian,Lopingian,Changsingian,252.05,0.707078,0.707038,0.707098,30,39,
,,Permian,Lopingian,Changsingian,252.10,0.707077,0.707035,0.707097,31,36,
,,Permian,Lopingian,Changsingian,252.15,0.707075,0.707033,0.707096,32,35,
,,Permian,Lopingian,Changsingian,252.20,0.707073,0.707031,0.707094,32,35,
,,Permian,Lopingian,Changsingian,252.25,0.707071,0.707029,0.707094,32,34,
,,Permian,Lopingian,Changsingian,252.30,0.707070,0.707027,0.707093,33,34,
,,Permian,Lopingian,Changsingian,252.35,0.707068,0.707025,0.707092,34,33,
,,Permian,Lopingian,Changsingian,252.40,0.707066,0.707023,0.707091,34,32,
,,Permian,Lopingian,Changsingian,252.45,0.707065,0.707022,0.707091,34,31,
,,Permian,Lopingian,Changsingian,252.50,0.707063,0.707021,0.707090,35,31,
,,Permian,Lopingian,Changsingian,252.55,0.707062,0.707019,0.707089,35,30,
,,Permian,Lopingian,Changsingian,252.60,0.707060,0.707018,0.707088,35,29,
,,Permian,Lopingian,Changsingian,252.65,0.707059,0.707017,0.707088,35,28,
,,Permian,Lopingian,Changsingian,252.70,0.707058,0.707016,0.707087,36,28,
,,Permian,Lopingian,Changsingian,252.75,0.707056,0.707015,0.707086,36,27,
,,Permian,Lopingian,Changsingian,252.80,0.707055,0.707014,0.707085,35,27,
